Year,Month,Day,Hour,Minute,Second,Millisecond,Voltage,Current
2025,07,17,15,03,06,964,0000,0000
2025,07,17,15,03,06,978,0000,0000
2025,07,17,15,03,06,991,0000,0000
2025,07,17,15,03,07,005,0000,0000
2025,07,17,15,03,07,018,0000,0000
2025,07,17,15,03,07,031,0000,0000
2025,07,17,15,03,07,045,0000,0000
2025,07,17,15,03,07,058,0000,0000
2025,07,17,15,03,07,072,0000,0000
2025,07,17,15,03,07,085,0000,0000
2025,07,17,15,03,07,099,0000,0000
2025,07,17,15,03,07,112,0000,0000
2025,07,17,15,03,07,126,0000,0000
2025,07,17,15,03,07,139,0000,0000
2025,07,17,15,03,07,152,0000,0000
2025,07,17,15,03,07,166,0000,0000
2025,07,17,15,03,07,179,0000,0000
2025,07,17,15,03,07,193,0000,0000
2025,07,17,15,03,07,206,0000,0000
2025,07,17,15,03,07,219,0000,0000
2025,07,17,15,03,07,233,0000,0000
2025,07,17,15,03,07,246,0000,0000
2025,07,17,15,03,07,260,0000,0000
2025,07,17,15,03,07,273,0000,0000
2025,07,17,15,03,07,287,0000,0000
2025,07,17,15,03,07,300,0000,0000
2025,07,17,15,03,07,314,0000,0000
2025,07,17,15,03,07,327,0000,0000
2025,07,17,15,03,07,340,0000,0000
2025,07,17,15,03,07,354,0000,0000
2025,07,17,15,03,07,367,0000,0000
2025,07,17,15,03,07,381,0000,0000
2025,07,17,15,03,07,394,0000,0000
2025,07,17,15,03,07,407,0000,0000
2025,07,17,15,03,07,421,0000,0000
2025,07,17,15,03,07,434,0000,0000
2025,07,17,15,03,07,448,0000,0000
2025,07,17,15,03,07,461,0000,0000
2025,07,17,15,03,07,475,0000,0000
2025,07,17,15,03,07,488,0000,0000
2025,07,17,15,03,07,501,0000,0000
2025,07,17,15,03,07,515,0000,0000
2025,07,17,15,03,07,528,0000,0000
2025,07,17,15,03,07,542,0000,0000
2025,07,17,15,03,07,555,0000,0000
2025,07,17,15,03,07,568,0000,0000
2025,07,17,15,03,07,582,0000,0000
2025,07,17,15,03,07,595,0000,0000
2025,07,17,15,03,07,609,0000,0000
2025,07,17,15,03,07,622,0000,0000
2025,07,17,15,03,07,636,0000,0000
2025,07,17,15,03,07,649,0000,0000
2025,07,17,15,03,07,663,0000,0000
2025,07,17,15,03,07,676,0000,0000
2025,07,17,15,03,07,690,0000,0000
2025,07,17,15,03,07,703,0000,0000
2025,07,17,15,03,07,716,0000,0000
2025,07,17,15,03,07,730,0000,0000
2025,07,17,15,03,07,743,0000,0000
2025,07,17,15,03,07,757,0000,0000
2025,07,17,15,03,07,770,0000,0000
2025,07,17,15,03,07,784,0000,0000
2025,07,17,15,03,07,797,0000,0000
2025,07,17,15,03,07,810,0000,0000
2025,07,17,15,03,07,824,0000,0000
2025,07,17,15,03,07,837,0000,0000
2025,07,17,15,03,07,851,0000,0000
2025,07,17,15,03,07,864,0000,0000
2025,07,17,15,03,07,878,0000,0000
2025,07,17,15,03,07,891,0000,0000
2025,07,17,15,03,07,904,0000,0000
2025,07,17,15,03,07,918,0000,0000
2025,07,17,15,03,07,931,0000,0000
2025,07,17,15,03,07,945,0000,0000
2025,07,17,15,03,07,958,0000,0000
2025,07,17,15,03,07,972,0000,0000
2025,07,17,15,03,07,985,0000,0000
2025,07,17,15,03,07,999,0000,0000
2025,07,17,15,03,08,012,0000,0000
2025,07,17,15,03,08,025,0000,0000
2025,07,17,15,03,08,039,0000,0000
2025,07,17,15,03,08,052,0000,0000
2025,07,17,15,03,08,066,0000,0000
2025,07,17,15,03,08,079,0000,0000
2025,07,17,15,03,08,093,0000,0000
2025,07,17,15,03,08,106,0000,0000
2025,07,17,15,03,08,119,0000,0000
2025,07,17,15,03,08,133,0000,0000
2025,07,17,15,03,08,146,0000,0000
2025,07,17,15,03,08,160,0000,0000
2025,07,17,15,03,08,173,0000,0000
2025,07,17,15,03,08,187,0000,0000
2025,07,17,15,03,08,200,0000,0000
2025,07,17,15,03,08,213,0000,0000
2025,07,17,15,03,08,227,0000,0000
2025,07,17,15,03,08,240,0000,0000
2025,07,17,15,03,08,254,0000,0000
2025,07,17,15,03,08,267,0000,0000
2025,07,17,15,03,08,280,0000,0000
2025,07,17,15,03,08,294,0000,0000
2025,07,17,15,03,08,307,0000,0000
2025,07,17,15,03,08,321,0000,0000
2025,07,17,15,03,08,334,0000,0000
2025,07,17,15,03,08,347,0000,0000
2025,07,17,15,03,08,361,0000,0000
2025,07,17,15,03,08,374,0000,0000
2025,07,17,15,03,08,388,0000,0000
2025,07,17,15,03,08,401,0000,0000
2025,07,17,15,03,08,415,0000,0000
2025,07,17,15,03,08,428,0000,0000
2025,07,17,15,03,08,441,0000,0000
2025,07,17,15,03,08,455,0000,0000
2025,07,17,15,03,08,468,0000,0000
2025,07,17,15,03,08,482,0000,0000
2025,07,17,15,03,08,495,0000,0000
2025,07,17,15,03,08,509,0000,0000
2025,07,17,15,03,08,522,0000,0000
2025,07,17,15,03,08,535,0000,0000
2025,07,17,15,03,08,549,0000,0000
2025,07,17,15,03,08,562,0000,0000
2025,07,17,15,03,08,576,0000,0000
2025,07,17,15,03,08,589,0000,0000
2025,07,17,15,03,08,603,0000,0000
2025,07,17,15,03,08,616,0000,0000
2025,07,17,15,03,08,630,0000,0000
2025,07,17,15,03,08,643,0000,0000
2025,07,17,15,03,08,657,0000,0000
2025,07,17,15,03,08,670,0000,0000
2025,07,17,15,03,08,683,0000,0000
2025,07,17,15,03,08,697,0000,0000
2025,07,17,15,03,08,710,0000,0000
2025,07,17,15,03,08,724,0000,0000
2025,07,17,15,03,08,737,0000,0000
2025,07,17,15,03,08,751,0000,0000
2025,07,17,15,03,08,764,0000,0000
2025,07,17,15,03,08,778,0000,0000
2025,07,17,15,03,08,791,0000,0000
2025,07,17,15,03,08,805,0000,0000
2025,07,17,15,03,08,818,0000,0000
2025,07,17,15,03,08,831,0000,0000
2025,07,17,15,03,08,845,0000,0000
2025,07,17,15,03,08,858,0000,0000
2025,07,17,15,03,08,872,0000,0000
2025,07,17,15,03,08,885,0000,0000
2025,07,17,15,03,08,899,0000,0000
2025,07,17,15,03,08,912,0000,0000
2025,07,17,15,03,08,925,0000,0000
2025,07,17,15,03,08,939,0000,0000
2025,07,17,15,03,08,952,0000,0000
2025,07,17,15,03,08,966,0000,0000
2025,07,17,15,03,08,979,0000,0000
2025,07,17,15,03,08,993,0000,0000
2025,07,17,15,03,09,006,0000,0000
2025,07,17,15,03,09,019,0000,0000
2025,07,17,15,03,09,033,0000,0000
2025,07,17,15,03,09,046,0000,0000
2025,07,17,15,03,09,060,0000,0000
2025,07,17,15,03,09,073,0000,0000
2025,07,17,15,03,09,086,0000,0000
2025,07,17,15,03,09,100,0000,0000
2025,07,17,15,03,09,113,0000,0000
2025,07,17,15,03,09,127,0000,0000
2025,07,17,15,03,09,140,0000,0000
2025,07,17,15,03,09,154,0000,0000
2025,07,17,15,03,09,167,0000,0000
2025,07,17,15,03,09,181,0000,0000
2025,07,17,15,03,09,194,0000,0000
2025,07,17,15,03,09,207,0000,0000
2025,07,17,15,03,09,221,0000,0000
2025,07,17,15,03,09,234,0000,0000
2025,07,17,15,03,09,248,0000,0000
2025,07,17,15,03,09,261,0000,0000
2025,07,17,15,03,09,275,0000,0000
2025,07,17,15,03,09,288,0000,0000
2025,07,17,15,03,09,301,0000,0000
2025,07,17,15,03,09,315,0000,0000
2025,07,17,15,03,09,328,0000,0000
2025,07,17,15,03,09,342,0000,0000
2025,07,17,15,03,09,355,0000,0000
2025,07,17,15,03,09,369,0000,0000
2025,07,17,15,03,09,382,0000,0000
2025,07,17,15,03,09,395,0000,0000
2025,07,17,15,03,09,409,0000,0000
2025,07,17,15,03,09,422,0000,0000
2025,07,17,15,03,09,436,0000,0000
2025,07,17,15,03,09,449,0000,0000
2025,07,17,15,03,09,462,0000,0000
2025,07,17,15,03,09,476,0000,0000
2025,07,17,15,03,09,489,0000,0000
2025,07,17,15,03,09,503,0000,0000
2025,07,17,15,03,09,516,0000,0000
2025,07,17,15,03,09,530,0000,0000
2025,07,17,15,03,09,543,0000,0000
2025,07,17,15,03,09,556,0000,0000
2025,07,17,15,03,09,570,0000,0000
2025,07,17,15,03,09,583,0000,0000
2025,07,17,15,03,09,597,0000,0000
2025,07,17,15,03,09,610,0000,0000
2025,07,17,15,03,09,624,0000,0000
2025,07,17,15,03,09,637,0000,0000
2025,07,17,15,03,09,650,0000,0000
2025,07,17,15,03,09,664,0000,0000
2025,07,17,15,03,09,677,0000,0000
2025,07,17,15,03,09,691,0000,0000
2025,07,17,15,03,09,704,0000,0000
2025,07,17,15,03,09,717,0000,0000
2025,07,17,15,03,09,731,0000,0000
2025,07,17,15,03,09,744,0000,0000
2025,07,17,15,03,09,758,0000,0000
2025,07,17,15,03,09,771,0000,0000
2025,07,17,15,03,09,784,0000,0000
2025,07,17,15,03,09,798,0000,0000
2025,07,17,15,03,09,811,0000,0000
2025,07,17,15,03,09,825,0000,0000
2025,07,17,15,03,09,838,0000,0000
2025,07,17,15,03,09,852,0000,0000
2025,07,17,15,03,09,865,0000,0000
2025,07,17,15,03,09,878,0000,0000
2025,07,17,15,03,09,892,0000,0000
2025,07,17,15,03,09,905,0000,0000
2025,07,17,15,03,09,919,0000,0000
2025,07,17,15,03,09,932,0000,0000
2025,07,17,15,03,09,946,0000,0000
2025,07,17,15,03,09,959,0000,0000
2025,07,17,15,03,09,972,0000,0000
2025,07,17,15,03,09,986,0000,0000
2025,07,17,15,03,09,999,0000,0000
2025,07,17,15,03,10,013,0000,0000
2025,07,17,15,03,10,026,0000,0000
2025,07,17,15,03,10,040,0000,0000
2025,07,17,15,03,10,053,0000,0000
2025,07,17,15,03,10,066,0000,0000
2025,07,17,15,03,10,080,0000,0000
2025,07,17,15,03,10,093,0000,0000
2025,07,17,15,03,10,107,0000,0000
2025,07,17,15,03,10,120,0000,0000
2025,07,17,15,03,10,133,0000,0000
2025,07,17,15,03,10,147,0000,0000
2025,07,17,15,03,10,160,0000,0000
2025,07,17,15,03,10,174,0000,0000
2025,07,17,15,03,10,187,0000,0000
2025,07,17,15,03,10,201,0000,0000
2025,07,17,15,03,10,214,0000,0000
2025,07,17,15,03,10,227,0000,0000
2025,07,17,15,03,10,241,0000,0000
2025,07,17,15,03,10,254,0000,0000
2025,07,17,15,03,10,268,0000,0000
2025,07,17,15,03,10,281,0000,0000
2025,07,17,15,03,10,295,0000,0000
2025,07,17,15,03,10,308,0000,0000
2025,07,17,15,03,10,321,0000,0000
2025,07,17,15,03,10,335,0000,0000
2025,07,17,15,03,10,348,0000,0000
2025,07,17,15,03,10,362,0000,0000
2025,07,17,15,03,10,375,0000,0000
2025,07,17,15,03,10,389,0000,0000
2025,07,17,15,03,10,402,0000,0000
2025,07,17,15,03,10,415,0000,0000
2025,07,17,15,03,10,429,0000,0000
2025,07,17,15,03,10,442,0000,0000
2025,07,17,15,03,10,456,0000,0000
2025,07,17,15,03,10,469,0000,0000
2025,07,17,15,03,10,483,0000,0000
2025,07,17,15,03,10,496,0000,0000
2025,07,17,15,03,10,509,0000,0000
2025,07,17,15,03,10,523,0000,0000
2025,07,17,15,03,10,536,0000,0000
2025,07,17,15,03,10,550,0000,0000
2025,07,17,15,03,10,563,0000,0000
2025,07,17,15,03,10,577,0000,0000
2025,07,17,15,03,10,590,0000,0000
2025,07,17,15,03,10,603,0000,0000
2025,07,17,15,03,10,617,0000,0000
2025,07,17,15,03,10,630,0000,0000
2025,07,17,15,03,10,644,0000,0000
2025,07,17,15,03,10,657,0000,0000
2025,07,17,15,03,10,670,0000,0000
2025,07,17,15,03,10,684,0000,0000
2025,07,17,15,03,10,697,0000,0000
2025,07,17,15,03,10,711,0000,0000
2025,07,17,15,03,10,724,0000,0000
2025,07,17,15,03,10,738,0000,0000
2025,07,17,15,03,10,751,0000,0000
2025,07,17,15,03,10,764,0000,0000
2025,07,17,15,03,10,778,0000,0000
2025,07,17,15,03,10,791,0000,0000
2025,07,17,15,03,10,805,0000,0000
2025,07,17,15,03,10,818,0000,0000
2025,07,17,15,03,10,832,0000,0000
2025,07,17,15,03,10,845,0000,0000
2025,07,17,15,03,10,858,0000,0000
2025,07,17,15,03,10,872,0000,0000
2025,07,17,15,03,10,885,0000,0000
2025,07,17,15,03,10,899,0000,0000
2025,07,17,15,03,10,912,0000,0000
2025,07,17,15,03,10,926,0000,0000
2025,07,17,15,03,10,939,0000,0000
2025,07,17,15,03,10,952,0000,0000
2025,07,17,15,03,10,966,0000,0000
2025,07,17,15,03,10,979,0000,0000
2025,07,17,15,03,10,993,0000,0000
2025,07,17,15,03,11,006,0000,0000
2025,07,17,15,03,11,020,0000,0000
2025,07,17,15,03,11,033,0000,0000
2025,07,17,15,03,11,046,0000,0000
2025,07,17,15,03,11,060,0000,0000
2025,07,17,15,03,11,073,0000,0000
2025,07,17,15,03,11,087,0000,0000
2025,07,17,15,03,11,100,0000,0000
2025,07,17,15,03,11,114,0000,0000
2025,07,17,15,03,11,127,0000,0000
2025,07,17,15,03,11,140,0000,0000
2025,07,17,15,03,11,154,0000,0000
2025,07,17,15,03,11,167,0000,0000
2025,07,17,15,03,11,181,0000,0000
2025,07,17,15,03,11,194,0000,0000
2025,07,17,15,03,11,207,0000,0000
2025,07,17,15,03,11,221,0000,0000
2025,07,17,15,03,11,234,0000,0000
2025,07,17,15,03,11,248,0000,0000
2025,07,17,15,03,11,261,0000,0000
2025,07,17,15,03,11,275,0000,0000
2025,07,17,15,03,11,288,0000,0000
2025,07,17,15,03,11,302,0000,0000
2025,07,17,15,03,11,315,0000,0000
2025,07,17,15,03,11,329,0000,0000
2025,07,17,15,03,11,342,0000,0000
2025,07,17,15,03,11,355,0000,0000
2025,07,17,15,03,11,369,0000,0000
2025,07,17,15,03,11,382,0000,0000
2025,07,17,15,03,11,396,0000,0000
2025,07,17,15,03,11,409,0000,0000
2025,07,17,15,03,11,423,0000,0000
2025,07,17,15,03,11,436,0000,0000
2025,07,17,15,03,11,450,0000,0000
2025,07,17,15,03,11,463,0000,0000
2025,07,17,15,03,11,477,0000,0000
2025,07,17,15,03,11,490,0000,0000
2025,07,17,15,03,11,504,0000,0000
2025,07,17,15,03,11,517,0000,0000
2025,07,17,15,03,11,530,0000,0000
2025,07,17,15,03,11,544,0000,0000
2025,07,17,15,03,11,557,0000,0000
2025,07,17,15,03,11,571,0000,0000
2025,07,17,15,03,11,584,0000,0000
2025,07,17,15,03,11,598,0000,0000
2025,07,17,15,03,11,611,0000,0000
2025,07,17,15,03,11,625,0000,0000
2025,07,17,15,03,11,638,0000,0000
2025,07,17,15,03,11,652,0000,0000
2025,07,17,15,03,11,665,0000,0000
2025,07,17,15,03,11,679,0000,0000
2025,07,17,15,03,11,692,0000,0000
2025,07,17,15,03,11,705,0000,0000
2025,07,17,15,03,11,719,0000,0000
2025,07,17,15,03,11,732,0000,0000
2025,07,17,15,03,11,746,0000,0000
2025,07,17,15,03,11,759,0000,0000
2025,07,17,15,03,11,773,0000,0000
2025,07,17,15,03,11,786,0000,0000
2025,07,17,15,03,11,800,0000,0000
2025,07,17,15,03,11,813,0000,0000
2025,07,17,15,03,11,826,0000,0000
2025,07,17,15,03,11,840,0000,0000
2025,07,17,15,03,11,853,0000,0000
2025,07,17,15,03,11,867,0000,0000
2025,07,17,15,03,11,880,0000,0000
2025,07,17,15,03,11,894,0000,0000
2025,07,17,15,03,11,907,0000,0000
2025,07,17,15,03,13,973,3207.23,0000
2025,07,17,15,03,13,987,3207.23,0000
2025,07,17,15,03,14,000,3207.23,0000
2025,07,17,15,03,14,014,3207.23,0000
2025,07,17,15,03,14,027,3207.23,0000
2025,07,17,15,03,14,041,3207.23,0000
2025,07,17,15,03,14,054,3207.23,0000
2025,07,17,15,03,14,068,3207.23,0000
2025,07,17,15,03,14,082,3207.23,0000
2025,07,17,15,03,14,095,3207.23,0000
2025,07,17,15,03,14,109,3207.23,0000
2025,07,17,15,03,14,122,3207.23,0000
2025,07,17,15,03,14,136,3207.23,0000
2025,07,17,15,03,14,149,3207.23,0000
2025,07,17,15,03,14,163,4771.06,0000
2025,07,17,15,03,14,177,4771.06,0000
2025,07,17,15,03,14,190,4771.06,0000
2025,07,17,15,03,14,204,4771.06,0000
2025,07,17,15,03,14,217,4771.06,0000
2025,07,17,15,03,14,231,4771.06,0000
2025,07,17,15,03,14,245,4771.06,0000
2025,07,17,15,03,14,258,4771.06,0000
2025,07,17,15,03,14,272,4771.06,0000
2025,07,17,15,03,14,285,4771.06,0000
2025,07,17,15,03,14,299,4771.06,0000
2025,07,17,15,03,14,312,4771.06,0000
2025,07,17,15,03,14,326,4771.06,0000
2025,07,17,15,03,14,339,4771.06,0000
2025,07,17,15,03,14,353,4771.06,0000
2025,07,17,15,03,14,366,4771.06,0000
2025,07,17,15,03,14,380,4771.06,0000
2025,07,17,15,03,14,393,4771.06,0000
2025,07,17,15,03,14,407,4771.06,0000
2025,07,17,15,03,14,420,4771.06,0000
2025,07,17,15,03,14,434,4771.06,0000
2025,07,17,15,03,14,447,4771.06,0000
2025,07,17,15,03,14,461,4771.06,0000
2025,07,17,15,03,14,475,4966.02,0000
2025,07,17,15,03,14,488,4966.02,0000
2025,07,17,15,03,14,502,4966.02,0000
2025,07,17,15,03,14,515,4966.02,0000
2025,07,17,15,03,14,529,4966.02,0000
2025,07,17,15,03,14,543,4966.02,0000
2025,07,17,15,03,14,556,4966.02,0000
2025,07,17,15,03,14,570,4966.02,0000
2025,07,17,15,03,14,583,4966.02,0000
2025,07,17,15,03,14,597,4966.02,0000
2025,07,17,15,03,14,610,4966.02,0000
2025,07,17,15,03,14,624,4966.02,0000
2025,07,17,15,03,14,637,4966.02,0000
2025,07,17,15,03,14,651,4966.02,0000
2025,07,17,15,03,14,664,4966.02,0000
2025,07,17,15,03,14,678,4966.02,0000
2025,07,17,15,03,14,691,4966.02,0000
2025,07,17,15,03,14,705,4966.02,0000
2025,07,17,15,03,14,718,4966.02,0000
2025,07,17,15,03,14,732,4966.02,0000
2025,07,17,15,03,14,746,4966.02,0000
2025,07,17,15,03,14,759,4966.02,0000
2025,07,17,15,03,14,773,4966.02,0000
2025,07,17,15,03,14,786,4966.02,0000
2025,07,17,15,03,14,800,4989.48,0000
2025,07,17,15,03,14,814,4989.48,0000
2025,07,17,15,03,14,827,4989.48,0000
2025,07,17,15,03,14,841,4989.48,0000
2025,07,17,15,03,14,854,4989.48,0000
2025,07,17,15,03,14,868,4989.48,0000
2025,07,17,15,03,14,881,4989.48,0000
2025,07,17,15,03,14,895,4989.48,0000
2025,07,17,15,03,14,908,4989.48,0000
2025,07,17,15,03,14,922,4989.48,0000
2025,07,17,15,03,14,935,4989.48,0000
2025,07,17,15,03,14,949,4989.48,0000
2025,07,17,15,03,14,962,4989.48,0000
2025,07,17,15,03,14,976,4989.48,0000
2025,07,17,15,03,14,990,4989.48,0000
2025,07,17,15,03,15,003,4989.48,0000
2025,07,17,15,03,15,017,4989.48,0000
2025,07,17,15,03,15,030,4989.48,0000
2025,07,17,15,03,15,044,4989.48,0000
2025,07,17,15,03,15,057,4989.48,0000
2025,07,17,15,03,15,071,4989.48,0000
2025,07,17,15,03,15,085,4989.48,0000
2025,07,17,15,03,15,098,4989.48,0000
2025,07,17,15,03,15,112,4993.77,0000
2025,07,17,15,03,15,125,4993.77,0000
2025,07,17,15,03,15,139,4993.77,0000
2025,07,17,15,03,15,152,4993.77,0000
2025,07,17,15,03,15,166,4993.77,0000
2025,07,17,15,03,15,179,4993.77,0000
2025,07,17,15,03,15,193,4993.77,0000
2025,07,17,15,03,15,206,4993.77,0000
2025,07,17,15,03,15,220,4993.77,0000
2025,07,17,15,03,15,233,4993.77,0000
2025,07,17,15,03,15,247,4993.77,0000
2025,07,17,15,03,15,260,4993.77,0000
2025,07,17,15,03,15,274,4993.77,0000
2025,07,17,15,03,15,287,4993.77,0000
2025,07,17,15,03,15,301,4993.77,0000
2025,07,17,15,03,15,314,4993.77,0000
2025,07,17,15,03,15,328,4993.77,0000
2025,07,17,15,03,15,341,4993.77,0000
2025,07,17,15,03,15,354,4993.77,0000
2025,07,17,15,03,15,368,4993.77,0000
2025,07,17,15,03,15,381,4993.77,0000
2025,07,17,15,03,15,395,4993.77,0000
2025,07,17,15,03,15,408,4993.77,0000
2025,07,17,15,03,15,422,4993.77,0000
2025,07,17,15,03,15,435,4995.45,0000
2025,07,17,15,03,15,449,4995.45,0000
2025,07,17,15,03,15,462,4995.45,0000
2025,07,17,15,03,15,476,4995.45,0000
2025,07,17,15,03,15,489,4995.45,0000
2025,07,17,15,03,15,503,4995.45,0000
2025,07,17,15,03,15,516,4995.45,0000
2025,07,17,15,03,15,529,4995.45,0000
2025,07,17,15,03,15,543,4995.45,0000
2025,07,17,15,03,15,556,4995.45,0000
2025,07,17,15,03,15,570,4995.45,0000
2025,07,17,15,03,15,583,4995.45,0000
2025,07,17,15,03,15,597,4995.45,0000
2025,07,17,15,03,15,610,4995.45,0000
2025,07,17,15,03,15,623,4995.45,0000
2025,07,17,15,03,15,637,4995.45,0000
2025,07,17,15,03,15,650,4995.45,0000
2025,07,17,15,03,15,664,4995.45,0000
2025,07,17,15,03,15,677,4995.45,0000
2025,07,17,15,03,15,691,4995.45,0000
2025,07,17,15,03,15,704,4995.45,0000
2025,07,17,15,03,15,717,4995.45,0000
2025,07,17,15,03,15,731,4995.45,0000
2025,07,17,15,03,15,744,4995.45,0000
2025,07,17,15,03,15,758,4996.4,0000
2025,07,17,15,03,15,771,4996.4,0000
2025,07,17,15,03,15,785,4996.4,0000
2025,07,17,15,03,15,798,4996.4,0000
2025,07,17,15,03,15,811,4996.4,0000
2025,07,17,15,03,15,825,4996.4,0000
2025,07,17,15,03,15,838,4996.4,0000
2025,07,17,15,03,15,852,4996.4,0000
2025,07,17,15,03,15,865,4996.4,0000
2025,07,17,15,03,15,878,4996.4,0000
2025,07,17,15,03,15,892,4996.4,0000
2025,07,17,15,03,15,905,4996.4,0000
2025,07,17,15,03,15,919,4996.4,0000
2025,07,17,15,03,15,932,4996.4,0000
2025,07,17,15,03,15,946,4996.4,0000
2025,07,17,15,03,15,959,4996.4,0000
2025,07,17,15,03,15,972,4996.4,0000
2025,07,17,15,03,15,986,4996.4,0000
2025,07,17,15,03,15,999,4996.4,0000
2025,07,17,15,03,16,013,4996.4,0000
2025,07,17,15,03,16,026,4996.4,0000
2025,07,17,15,03,16,039,4996.4,0000
2025,07,17,15,03,16,053,4996.4,0000
2025,07,17,15,03,16,066,4996.4,0000
2025,07,17,15,03,16,080,4997.04,0000
2025,07,17,15,03,16,093,4997.04,0000
2025,07,17,15,03,16,107,4997.04,0000
2025,07,17,15,03,16,120,4997.04,0000
2025,07,17,15,03,16,133,4997.04,0000
2025,07,17,15,03,16,147,4997.04,0000
2025,07,17,15,03,16,160,4997.04,0000
2025,07,17,15,03,16,174,4997.04,0000
2025,07,17,15,03,16,187,4997.04,0000
2025,07,17,15,03,16,201,4997.04,0000
2025,07,17,15,03,16,214,4997.04,0000
2025,07,17,15,03,16,227,4997.04,0000
2025,07,17,15,03,16,241,4997.04,0000
2025,07,17,15,03,16,255,4997.04,0000
2025,07,17,15,03,16,268,4997.04,0000
2025,07,17,15,03,16,281,4997.04,0000
2025,07,17,15,03,16,295,4997.04,0000
2025,07,17,15,03,16,308,4997.04,0000
2025,07,17,15,03,16,322,4997.04,0000
2025,07,17,15,03,16,335,4997.04,0000
2025,07,17,15,03,16,349,4997.04,0000
2025,07,17,15,03,16,362,4997.04,0000
2025,07,17,15,03,16,375,4997.04,0000
2025,07,17,15,03,16,389,4997.04,0000
2025,07,17,15,03,16,402,4997.53,0000
2025,07,17,15,03,16,416,4997.53,0000
2025,07,17,15,03,16,429,4997.53,0000
2025,07,17,15,03,16,443,4997.53,0000
2025,07,17,15,03,16,456,4997.53,0000
2025,07,17,15,03,16,470,4997.53,0000
2025,07,17,15,03,16,483,4997.53,0000
2025,07,17,15,03,16,496,4997.53,0000
2025,07,17,15,03,16,510,4997.53,0000
2025,07,17,15,03,16,523,4997.53,0000
2025,07,17,15,03,16,537,4997.53,0000
2025,07,17,15,03,16,550,4997.53,0000
2025,07,17,15,03,16,564,4997.53,0000
2025,07,17,15,03,16,577,4997.53,0000
2025,07,17,15,03,16,590,4997.53,0000
2025,07,17,15,03,16,604,4997.53,0000
2025,07,17,15,03,16,617,4997.53,0000
2025,07,17,15,03,16,631,4997.53,0000
2025,07,17,15,03,16,644,4997.53,0000
2025,07,17,15,03,16,658,4997.53,0000
2025,07,17,15,03,16,671,4997.53,0000
2025,07,17,15,03,16,684,4997.53,0000
2025,07,17,15,03,16,698,4997.53,0000
2025,07,17,15,03,16,711,4997.53,0000
2025,07,17,15,03,16,725,4997.89,0000
2025,07,17,15,03,16,738,4997.89,0000
2025,07,17,15,03,16,752,4997.89,0000
2025,07,17,15,03,16,765,4997.89,0000
2025,07,17,15,03,16,779,4997.89,0000
2025,07,17,15,03,16,792,4997.89,0000
2025,07,17,15,03,16,805,4997.89,0000
2025,07,17,15,03,16,819,4997.89,0000
2025,07,17,15,03,16,832,4997.89,0000
2025,07,17,15,03,16,846,4997.89,0000
2025,07,17,15,03,16,859,4997.89,0000
2025,07,17,15,03,16,873,4997.89,0000
2025,07,17,15,03,16,886,4997.89,0000
2025,07,17,15,03,16,899,4997.89,0000
2025,07,17,15,03,16,913,4997.89,0000
2025,07,17,15,03,16,926,4997.89,0000
2025,07,17,15,03,16,940,4997.89,0000
2025,07,17,15,03,16,953,4997.89,0000
2025,07,17,15,03,16,967,4997.89,0000
2025,07,17,15,03,16,980,4997.89,0000
2025,07,17,15,03,16,993,4997.89,0000
2025,07,17,15,03,17,007,4997.89,0000
2025,07,17,15,03,17,020,4997.89,0000
2025,07,17,15,03,17,034,4997.89,0000
2025,07,17,15,03,17,047,4998.18,0000
2025,07,17,15,03,17,061,4998.18,0000
2025,07,17,15,03,17,074,4998.18,0000
2025,07,17,15,03,17,087,4998.18,0000
2025,07,17,15,03,17,101,4998.18,0000
2025,07,17,15,03,17,114,4998.18,0000
2025,07,17,15,03,17,128,4998.18,0000
2025,07,17,15,03,17,141,4998.18,0000
2025,07,17,15,03,17,155,4998.18,0000
2025,07,17,15,03,17,168,4998.18,0000
2025,07,17,15,03,17,182,4998.18,0000
2025,07,17,15,03,17,195,4998.18,0000
2025,07,17,15,03,17,209,4998.18,0000
2025,07,17,15,03,17,222,4998.18,0000
2025,07,17,15,03,17,235,4998.18,0000
2025,07,17,15,03,17,249,4998.18,0000
2025,07,17,15,03,17,262,4998.18,0000
2025,07,17,15,03,17,276,4998.18,0000
2025,07,17,15,03,17,289,4998.18,0000
2025,07,17,15,03,17,303,4998.18,0000
2025,07,17,15,03,17,316,4998.18,0000
2025,07,17,15,03,17,330,4998.18,0000
2025,07,17,15,03,17,343,4998.18,0000
2025,07,17,15,03,17,356,4998.18,0000
2025,07,17,15,03,17,370,4998.18,0000
2025,07,17,15,03,17,383,4998.4,0000
2025,07,17,15,03,17,397,4998.4,0000
2025,07,17,15,03,17,410,4998.4,0000
2025,07,17,15,03,17,424,4998.4,0000
2025,07,17,15,03,17,437,4998.4,0000
2025,07,17,15,03,17,450,4998.4,0000
2025,07,17,15,03,17,464,4998.4,0000
2025,07,17,15,03,17,477,4998.4,0000
2025,07,17,15,03,17,491,4998.4,0000
2025,07,17,15,03,17,504,4998.4,0000
2025,07,17,15,03,17,518,4998.4,0000
2025,07,17,15,03,17,531,4998.4,0000
2025,07,17,15,03,17,544,4998.4,0000
2025,07,17,15,03,17,558,4998.4,0000
2025,07,17,15,03,17,571,4998.4,0000
2025,07,17,15,03,17,585,4998.4,0000
2025,07,17,15,03,17,598,4998.4,0000
